participant,time_point,trans_dur,Source,Target
001,163.401,0.020999999999986585,table13,FrontWall
001,163.445,0.021000000000015007,FrontWall,CartoonTeacher
001,163.466,0.02400000000000091,CartoonTeacher,FrontWall
001,163.534,0.08899999999999864,FrontWall,Screen_95
001,163.8,0.022999999999967713,Screen_95,CartoonTeacher
001,163.845,0.02400000000002933,CartoonTeacher,Screen_95
001,164.15599999999998,0.02200000000001978,Screen_95,CartoonTeacher
001,164.477,0.033999999999991815,CartoonTeacher,Screen_95
001,164.511,0.03200000000001069,Screen_95,CartoonTeacher
001,164.609,0.033999999999991815,CartoonTeacher,Screen_95
001,164.743,0.034000000000020236,Screen_95,CartoonTeacher
001,164.843,0.03299999999998704,CartoonTeacher,Screen_95
001,164.87599999999998,0.034000000000020236,Screen_95,FrontWall
001,165.255,0.020999999999986585,FrontWall,Screen_95
001,165.27599999999998,0.023000000000024556,Screen_95,FrontWall
001,165.612,0.02199999999999136,FrontWall,CartoonTeacher
001,165.634,2.686000000000007,CartoonTeacher,FrontWall
001,168.365,0.02199999999999136,FrontWall,Screen_95
001,168.542,0.023999999999972488,Screen_95,CartoonTeacher
001,170.11,0.03299999999998704,CartoonTeacher,Screen_95
001,170.143,0.03299999999998704,Screen_95,CartoonTeacher
001,170.176,0.03300000000001546,CartoonTeacher,Screen_95
001,170.209,0.033999999999991815,Screen_95,CartoonTeacher
001,171.065,0.02200000000001978,CartoonTeacher,Screen_95
001,171.08700000000002,0.022999999999996135,Screen_95,CartoonTeacher
001,171.78599999999997,0.06600000000003092,CartoonTeacher,SM_Blackboard_Schiene_low_99
001,171.852,0.033999999999991815,SM_Blackboard_Schiene_low_99,FrontWall
001,171.886,0.03300000000001546,FrontWall,SM_Blackboard_Tafel_unten_low_101
001,172.31799999999998,0.17900000000003047,SM_Blackboard_Tafel_unten_low_101,Screen_95
001,172.519,0.022999999999996135,Screen_95,CartoonTeacher
001,175.85,0.02200000000001978,CartoonTeacher,Screen_95
001,176.373,0.034000000000020236,Screen_95,SM_Blackboard_Tafel_unten_low_101
001,178.327,0.02200000000001978,SM_Blackboard_Tafel_unten_low_101,FrontWall
001,178.37099999999998,0.06700000000000728,FrontWall,SM_Blackboard_Schiene_low_99
001,178.438,0.02200000000001978,SM_Blackboard_Schiene_low_99,FrontWall
001,178.46,0.022999999999996135,FrontWall,Screen_95
001,178.483,0.022999999999967713,Screen_95,CartoonTeacher
001,178.683,0.02200000000001978,CartoonTeacher,Screen_95
001,178.705,0.024999999999977263,Screen_95,CartoonTeacher
001,178.75400000000002,0.023999999999972488,CartoonTeacher,Screen_95
001,178.918,0.03100000000000591,Screen_95,CartoonTeacher
001,179.548,0.033999999999991815,CartoonTeacher,Screen_95
001,179.582,0.034000000000020236,Screen_95,CartoonTeacher
001,179.76,0.02200000000001978,CartoonTeacher,Screen_95
001,180.139,0.02199999999999136,Screen_95,FrontWall
001,181.27,0.033999999999991815,FrontWall,Screen_95
001,181.46,0.02199999999999136,Screen_95,FrontWall
001,181.503,0.023000000000024556,FrontWall,Screen_95
001,181.526,0.022999999999996135,Screen_95,FrontWall
001,181.884,0.11200000000002319,FrontWall,Screen_95
001,182.131,0.02400000000000091,Screen_95,FrontWall
001,183.042,0.020999999999986585,FrontWall,CartoonTeacher
001,183.237,0.020000000000010232,CartoonTeacher,FrontWall
001,183.257,0.022999999999996135,FrontWall,CartoonTeacher
001,183.459,0.020000000000010232,CartoonTeacher,Screen_95
001,184.042,0.02199999999999136,Screen_95,FrontWall
001,184.064,0.022999999999996135,FrontWall,CartoonTeacher
001,184.525,0.03299999999998704,CartoonTeacher,FrontWall
001,184.692,0.031999999999982265,FrontWall,CartoonTeacher
001,184.724,0.10000000000002274,CartoonTeacher,FrontWall
001,184.857,0.033999999999991815,FrontWall,SM_Blackboard_Schiene_low_99
001,185.003,0.021000000000015007,SM_Blackboard_Schiene_low_99,CartoonTeacher
001,186.957,0.03300000000001546,CartoonTeacher,FrontWall
001,187.056,0.03300000000001546,FrontWall,CartoonTeacher
001,187.08900000000003,0.03399999999996339,CartoonTeacher,FrontWall
001,187.156,0.03299999999998704,FrontWall,CartoonTeacher
001,187.257,0.03299999999998704,CartoonTeacher,FrontWall
001,187.29,0.034000000000020236,FrontWall,CartoonTeacher
001,187.389,0.03299999999998704,CartoonTeacher,FrontWall
001,187.422,0.03300000000001546,FrontWall,CartoonTeacher
001,187.455,0.03499999999999659,CartoonTeacher,FrontWall
001,187.657,0.02199999999999136,FrontWall,CartoonTeacher
001,188.17,0.02200000000001978,CartoonTeacher,FrontWall
001,188.394,0.15699999999998226,FrontWall,Screen_95
001,188.574,0.01999999999998181,Screen_95,S16_C
001,188.594,0.022999999999996135,S16_C,Screen_95
001,188.726,0.02199999999999136,Screen_95,FrontWall
001,188.748,0.021000000000015007,FrontWall,S16_C
001,189.679,0.022999999999996135,S16_C,Screen_95
001,189.724,0.10900000000000887,Screen_95,leftwall_5
001,189.833,0.022999999999996135,leftwall_5,S14_C
001,189.856,0.021000000000015007,S14_C,leftwall_5
001,189.877,0.02199999999999136,leftwall_5,FrontWall
001,189.989,0.020999999999986585,FrontWall,leftwall_5
001,190.033,0.023000000000024556,leftwall_5,S14_C
001,190.28,0.11299999999999955,S14_C,Screen_95
001,190.393,0.022999999999996135,Screen_95,FrontWall
001,190.437,0.020999999999986585,FrontWall,Screen_95
001,190.458,0.021000000000015007,Screen_95,FrontWall
001,190.479,0.023999999999972488,FrontWall,Screen_95
001,190.565,0.02199999999999136,Screen_95,FrontWall
001,190.587,0.023000000000024556,FrontWall,Screen_95
001,190.61,0.02199999999999136,Screen_95,FrontWall
001,191.143,0.02400000000000091,FrontWall,Screen_95
001,192.399,0.020999999999986585,Screen_95,CartoonTeacher
001,192.687,0.022999999999996135,CartoonTeacher,Screen_95
001,192.979,0.06699999999997885,Screen_95,CartoonTeacher
001,194.097,0.03299999999998704,CartoonTeacher,Screen_95
001,194.13,0.03300000000001546,Screen_95,CartoonTeacher
001,194.196,0.033999999999991815,CartoonTeacher,Screen_95
001,194.23,0.03300000000001546,Screen_95,CartoonTeacher
001,194.263,0.033999999999991815,CartoonTeacher,Screen_95
001,194.297,0.03200000000001069,Screen_95,CartoonTeacher
001,194.429,0.09999999999999432,CartoonTeacher,SM_Blackboard_Tafel_unten_low_101
001,194.63,0.033999999999991815,SM_Blackboard_Tafel_unten_low_101,SM_Blackboard_Schiene_low_99
001,194.664,0.03200000000001069,SM_Blackboard_Schiene_low_99,FrontWall
001,194.696,0.03300000000001546,FrontWall,SM_Blackboard_Schiene_low_99
001,194.729,0.03299999999998704,SM_Blackboard_Schiene_low_99,leftwall
001,194.762,0.033999999999991815,leftwall,leftwall_5
001,194.986,0.02200000000001978,leftwall_5,S14_C
001,195.008,0.022999999999996135,S14_C,leftwall
001,195.053,0.02199999999999136,leftwall,S13_C
001,195.208,0.021000000000015007,S13_C,fronttestobject
001,195.229,0.023999999999972488,fronttestobject,S13_C
001,195.367,0.02400000000000091,S13_C,leftwall
001,195.391,0.022999999999996135,leftwall,fronttable
001,195.414,0.021000000000015007,fronttable,leftwall
001,195.435,0.025000000000005684,leftwall,S13_C
001,195.46,0.02199999999999136,S13_C,fronttable
001,195.482,0.022999999999996135,fronttable,S13_C
001,195.646,0.021000000000015007,S13_C,S12_C
001,195.667,0.02400000000000091,S12_C,S13_C
001,195.785,0.02199999999999136,S13_C,S14_C
001,196.496,0.033999999999991815,S14_C,leftwall
001,196.818,0.022999999999996135,leftwall,window1
001,197.109,0.02199999999999136,window1,leftwall
001,197.247,0.025999999999982037,leftwall,window1
001,197.515,0.021000000000015007,window1,S13_C
001,197.536,0.023000000000024556,S13_C,window1
001,197.579,0.02199999999999136,window1,S13_C
001,197.996,0.09000000000000341,S13_C,leftwall
001,198.086,0.020999999999986585,leftwall,leftwall_5
001,198.13,0.02199999999999136,leftwall_5,leftwall
001,198.199,0.02400000000000091,leftwall,leftwall_5
001,198.245,0.020999999999986585,leftwall_5,leftwall
001,198.29,0.022999999999996135,leftwall,leftwall_5
001,198.423,0.02199999999999136,leftwall_5,leftwall
001,198.467,0.020999999999986585,leftwall,leftwall_5
001,198.53,0.02199999999999136,leftwall_5,S14_C
001,198.552,0.021000000000015007,S14_C,leftwall_5
001,198.573,0.02400000000000091,leftwall_5,S14_C
001,198.662,0.0660000000000025,S14_C,leftwall
001,198.728,0.02400000000000091,leftwall,S13_C
001,198.907,0.022999999999996135,S13_C,leftwall
001,199.019,0.020999999999986585,leftwall,S14_C
001,199.04,0.02200000000001978,S14_C,leftwall
001,199.087,0.11200000000002319,leftwall,FloorFront
001,199.199,0.022999999999996135,FloorFront,FrontWall
001,199.62,0.020999999999986585,FrontWall,SM_Blackboard_Tafel_unten_low_101
001,199.641,0.02400000000000091,SM_Blackboard_Tafel_unten_low_101,FrontWall
001,199.665,0.022999999999996135,FrontWall,SM_Blackboard_Tafel_unten_low_101
001,199.883,0.02199999999999136,SM_Blackboard_Tafel_unten_low_101,FrontWall
001,199.905,0.02199999999999136,FrontWall,Screen_95
001,200.84,0.02400000000000091,Screen_95,CartoonTeacher
001,201.439,0.021000000000015007,CartoonTeacher,Screen_95
001,201.661,0.023000000000024556,Screen_95,FrontWall
001,201.706,0.023000000000024556,FrontWall,SM_Blackboard_Schiene_low_99
001,201.729,0.02199999999999136,SM_Blackboard_Schiene_low_99,S14_C
001,201.948,0.03299999999998704,S14_C,S13_C
001,202.849,0.08899999999999864,S13_C,window1
001,202.985,0.02199999999999136,window1,S13_C
001,203.03,0.022999999999996135,S13_C,window1
001,203.075,0.023000000000024556,window1,S13_C
001,203.471,0.02400000000000091,S13_C,window1
001,203.763,0.018000000000000682,window1,S13_C
001,204.439,0.02400000000000091,S13_C,S12_C
001,204.488,0.02600000000001046,S12_C,S13_C
001,205.637,0.11199999999999477,S13_C,FloorFront
001,205.749,0.02400000000000091,FloorFront,Screen_95
001,205.773,0.022999999999996135,Screen_95,FrontWall
001,205.796,0.02400000000000091,FrontWall,Screen_95
001,205.82,0.021000000000015007,Screen_95,FrontWall
001,205.864,0.02400000000000091,FrontWall,Screen_95
001,206.325,0.13400000000001455,Screen_95,FrontWall
001,206.481,0.021000000000015007,FrontWall,Screen_95
001,206.526,0.020999999999986585,Screen_95,FrontWall
001,206.57,0.02200000000001978,FrontWall,Screen_95
001,206.592,0.02199999999999136,Screen_95,FrontWall
001,206.681,0.02199999999999136,FrontWall,Screen_95
001,207.027,0.02200000000001978,Screen_95,CartoonTeacher
001,207.097,0.022999999999996135,CartoonTeacher,Screen_95
001,207.17,0.11000000000001364,Screen_95,CartoonTeacher
001,207.324,0.022999999999996135,CartoonTeacher,Screen_95
001,207.37,0.020999999999986585,Screen_95,CartoonTeacher
001,207.635,0.022999999999996135,CartoonTeacher,Screen_95
001,207.68,0.02199999999999136,Screen_95,CartoonTeacher
001,207.973,0.02400000000000091,CartoonTeacher,Screen_95
001,208.019,0.02199999999999136,Screen_95,CartoonTeacher
001,208.48,0.02200000000001978,CartoonTeacher,Screen_95
001,208.502,0.020999999999986585,Screen_95,CartoonTeacher
001,208.859,0.2259999999999991,CartoonTeacher,window1
001,209.085,0.020999999999986585,window1,leftwall
001,209.106,0.02199999999999136,leftwall,window1
001,209.282,0.020999999999986585,window1,leftwall
001,209.571,0.02400000000000091,leftwall,window1
001,209.962,0.023000000000024556,window1,leftwall
001,210.124,0.02199999999999136,leftwall,window1
001,210.146,0.02200000000001978,window1,leftwall
001,210.191,0.023000000000024556,leftwall,window1
001,210.479,0.031999999999982265,window1,S13_C
001,210.678,0.03300000000001546,S13_C,leftwall
001,210.74400000000003,0.03399999999996339,leftwall,S14_C
001,210.811,0.033999999999991815,S14_C,S13_C
001,212.222,0.022999999999996135,S13_C,S14_C
001,212.245,0.10999999999998522,S14_C,FloorFront
001,212.355,0.022999999999996135,FloorFront,FrontWall
001,212.378,0.02200000000001978,FrontWall,CartoonTeacher
001,212.4,0.02199999999999136,CartoonTeacher,FrontWall
001,212.422,0.02199999999999136,FrontWall,CartoonTeacher
001,212.489,0.02199999999999136,CartoonTeacher,FrontWall
001,212.917,0.020000000000010232,FrontWall,CartoonTeacher
001,212.96,0.020999999999986585,CartoonTeacher,FrontWall
001,213.003,0.02200000000001978,FrontWall,S14_C
001,213.047,0.019000000000005457,S14_C,S13_C
001,213.066,0.02199999999999136,S13_C,S14_C
001,213.111,0.021000000000015007,S14_C,S13_C
001,213.579,0.025000000000005684,S13_C,S14_C
001,213.604,0.022999999999996135,S14_C,S13_C
001,213.648,0.022999999999996135,S13_C,S14_C
001,213.671,0.022999999999996135,S14_C,leftwall
001,213.717,0.020999999999986585,leftwall,S13_C
001,213.738,0.022999999999996135,S13_C,leftwall
001,213.761,0.021000000000015007,leftwall,S13_C
001,214.065,0.02199999999999136,S13_C,S14_C
001,214.087,0.023000000000024556,S14_C,leftwall
001,214.198,0.02400000000000091,leftwall,S13_C
001,214.466,0.11099999999999,S13_C,FloorFront
001,214.599,0.02600000000001046,FloorFront,Screen_95
001,214.914,0.023000000000024556,Screen_95,CartoonTeacher
001,215.826,0.021000000000015007,CartoonTeacher,Screen_95
001,216.045,0.020000000000010232,Screen_95,CartoonTeacher
001,216.065,0.02400000000002933,CartoonTeacher,Screen_95
001,216.868,0.022999999999996135,Screen_95,S16_C
001,217.131,0.06700000000000728,S16_C,Screen_95
001,218.263,0.031999999999982265,Screen_95,S16_C
001,218.295,0.034000000000020236,S16_C,Screen_95
001,218.329,0.033999999999991815,Screen_95,S16_C
001,218.396,0.03300000000001546,S16_C,Screen_95
001,218.563,0.03300000000001546,Screen_95,CartoonTeacher
001,219.885,0.03300000000001546,CartoonTeacher,Screen_95
001,220.82,0.020000000000010232,Screen_95,CartoonTeacher
001,220.84,0.02199999999999136,CartoonTeacher,Screen_95
001,220.885,0.02200000000001978,Screen_95,CartoonTeacher
001,221.362,0.036000000000001364,CartoonTeacher,Screen_95
001,222.497,0.19799999999997908,Screen_95,CartoonTeacher
001,223.117,0.16599999999999682,CartoonTeacher,frontcabin
001,223.35,0.03300000000001546,frontcabin,empty
001,223.383,0.03299999999998704,empty,frontcabin
001,224.083,0.09000000000000341,frontcabin,Screen_95
001,227.894,0.022999999999996135,Screen_95,CartoonTeacher
001,228.182,0.02200000000001978,CartoonTeacher,Screen_95
001,228.204,0.022999999999996135,Screen_95,S16_C
001,228.227,0.022999999999996135,S16_C,frontcabin
001,228.805,0.020999999999986585,frontcabin,FrontWall
001,228.826,0.02200000000001978,FrontWall,S16_C
001,228.848,0.022999999999996135,S16_C,Screen_95
001,229.304,0.03299999999998704,Screen_95,CartoonTeacher
001,230.213,0.02200000000001978,CartoonTeacher,Screen_95
001,230.701,0.022999999999996135,Screen_95,CartoonTeacher
001,230.724,0.021000000000015007,CartoonTeacher,Screen_95
001,231.459,0.02199999999999136,Screen_95,S16_C
001,231.816,0.02400000000000091,S16_C,Screen_95
001,231.861,0.02400000000000091,Screen_95,CartoonTeacher
001,232.213,0.03300000000001546,CartoonTeacher,Screen_95
001,232.412,0.033999999999991815,Screen_95,CartoonTeacher
001,232.668,0.020999999999986585,CartoonTeacher,Screen_95
001,232.689,0.022999999999996135,Screen_95,CartoonTeacher
001,233.668,0.03299999999998704,CartoonTeacher,Screen_95
001,235.479,0.033999999999991815,Screen_95,CartoonTeacher
001,235.711,0.06699999999997885,CartoonTeacher,Screen_95
001,237.734,0.02199999999999136,Screen_95,CartoonTeacher
001,238.678,0.03300000000001546,CartoonTeacher,SM_Blackboard_Tafel_unten_low_101
001,239.378,0.02200000000001978,SM_Blackboard_Tafel_unten_low_101,FrontWall
001,239.4,0.02199999999999136,FrontWall,CartoonTeacher
001,239.688,0.023000000000024556,CartoonTeacher,Screen_95
001,240.399,0.03299999999998704,Screen_95,CartoonTeacher
001,240.498,0.03300000000001546,CartoonTeacher,Screen_95
001,240.531,0.033999999999991815,Screen_95,CartoonTeacher
001,240.731,0.03499999999999659,CartoonTeacher,Screen_95
001,240.988,0.02199999999999136,Screen_95,CartoonTeacher
001,242.365,0.02199999999999136,CartoonTeacher,FrontWall
001,242.542,0.025000000000005684,FrontWall,SM_Blackboard_Schiene_low_99
001,242.567,0.020999999999986585,SM_Blackboard_Schiene_low_99,CartoonTeacher
001,242.657,0.022999999999996135,CartoonTeacher,Screen_95
001,242.813,1.1280000000000143,Screen_95,CartoonTeacher
001,244.142,0.021000000000015007,CartoonTeacher,Screen_95
001,244.32,0.025000000000005684,Screen_95,CartoonTeacher
001,247.306,0.09999999999999432,CartoonTeacher,Screen_95
001,247.906,0.1449999999999818,Screen_95,FrontWall
001,248.472,0.02400000000000091,FrontWall,S14_C
001,248.517,0.02400000000000091,S14_C,leftwall_5
001,248.541,0.022999999999996135,leftwall_5,S14_C
001,248.586,0.024999999999977263,S14_C,leftwall_5
001,248.611,0.021000000000015007,leftwall_5,S14_C
001,248.794,0.018999999999977035,S14_C,FrontWall
001,249.031,0.02199999999999136,FrontWall,CartoonTeacher
001,249.293,0.022999999999996135,CartoonTeacher,Screen_95
001,249.561,0.022999999999996135,Screen_95,CartoonTeacher
001,249.584,0.022999999999996135,CartoonTeacher,Screen_95
001,249.63,0.02400000000000091,Screen_95,CartoonTeacher
001,250.227,0.02199999999999136,CartoonTeacher,Screen_95
001,250.249,0.022999999999996135,Screen_95,FrontWall
001,250.79,0.02600000000001046,FrontWall,SM_Blackboard_Schiene_low_99
001,250.816,0.023000000000024556,SM_Blackboard_Schiene_low_99,Screen_95
001,254.307,0.023000000000024556,Screen_95,FrontWall
001,254.77,0.020999999999986585,FrontWall,Screen_95
001,255.596,0.023000000000024556,Screen_95,CartoonTeacher
001,255.79,0.025000000000005684,CartoonTeacher,Screen_95
001,257.66700000000003,0.033999999999991815,Screen_95,FrontWall
001,259.846,0.02400000000000091,FrontWall,CartoonTeacher
001,259.892,0.02199999999999136,CartoonTeacher,FrontWall
001,259.914,0.02199999999999136,FrontWall,CartoonTeacher
001,261.074,0.02199999999999136,CartoonTeacher,FrontWall
001,261.096,0.026999999999986812,FrontWall,CartoonTeacher
001,261.189,0.033999999999991815,CartoonTeacher,FrontWall
001,262.322,0.02199999999999136,FrontWall,CartoonTeacher
001,262.344,0.02199999999999136,CartoonTeacher,FrontWall
001,262.366,0.023000000000024556,FrontWall,CartoonTeacher
001,262.483,0.02199999999999136,CartoonTeacher,FrontWall
001,262.728,0.022999999999967713,FrontWall,CartoonTeacher
001,263.704,0.023000000000024556,CartoonTeacher,FrontWall
001,263.72700000000003,0.01999999999998181,FrontWall,CartoonTeacher
001,264.055,0.02199999999999136,CartoonTeacher,FrontWall
001,264.143,0.023000000000024556,FrontWall,CartoonTeacher
001,264.254,0.022999999999967713,CartoonTeacher,FrontWall
001,264.277,0.022000000000048203,FrontWall,CartoonTeacher
001,264.344,0.02199999999999136,CartoonTeacher,FrontWall
001,264.988,0.021000000000015007,FrontWall,CartoonTeacher
001,265.009,0.02199999999999136,CartoonTeacher,FrontWall
001,265.189,0.10899999999998045,FrontWall,CartoonTeacher
001,265.298,0.02199999999999136,CartoonTeacher,FrontWall
001,265.342,0.022000000000048203,FrontWall,CartoonTeacher
001,265.565,0.023000000000024556,CartoonTeacher,FrontWall
001,267.619,0.023999999999944066,FrontWall,CartoonTeacher
001,267.643,0.021000000000015007,CartoonTeacher,FrontWall
001,268.441,0.022000000000048203,FrontWall,Screen_95
001,268.973,0.04499999999995907,Screen_95,CartoonTeacher
001,269.018,0.022000000000048203,CartoonTeacher,FrontWall
001,269.268,0.023000000000024556,FrontWall,Screen_95
001,269.396,0.03300000000001546,Screen_95,CartoonTeacher
001,269.563,0.03200000000003911,CartoonTeacher,Screen_95
001,269.595,0.03299999999995862,Screen_95,CartoonTeacher
001,269.66200000000003,0.03299999999995862,CartoonTeacher,Screen_95
001,270.452,0.02199999999999136,Screen_95,CartoonTeacher
001,270.92400000000004,0.020999999999958163,CartoonTeacher,Screen_95
001,271.618,0.033999999999991815,Screen_95,CartoonTeacher
001,271.928,0.023000000000024556,CartoonTeacher,Screen_95
001,271.951,0.02199999999999136,Screen_95,CartoonTeacher
001,272.018,0.022000000000048203,CartoonTeacher,Screen_95
001,272.152,0.022000000000048203,Screen_95,CartoonTeacher
001,272.487,0.022999999999967713,CartoonTeacher,Screen_95
001,272.534,0.023000000000024556,Screen_95,CartoonTeacher
001,272.66700000000003,0.02199999999999136,CartoonTeacher,SM_Blackboard_Schiene_low_99
001,272.689,0.020999999999958163,SM_Blackboard_Schiene_low_99,SM_Blackboard_Tafel_unten_low_101
001,272.822,0.021000000000015007,SM_Blackboard_Tafel_unten_low_101,SM_Blackboard_Schiene_low_99
001,272.843,0.021000000000015007,SM_Blackboard_Schiene_low_99,FrontWall
001,272.86400000000003,0.020999999999958163,FrontWall,CartoonTeacher
001,272.885,0.02199999999999136,CartoonTeacher,FrontWall
001,272.907,0.022000000000048203,FrontWall,CartoonTeacher
001,273.193,0.02199999999999136,CartoonTeacher,Screen_95
001,273.26,0.02199999999999136,Screen_95,CartoonTeacher
001,273.371,0.02199999999999136,CartoonTeacher,Screen_95
001,273.393,0.023000000000024556,Screen_95,CartoonTeacher
001,273.555,0.02199999999999136,CartoonTeacher,SM_Blackboard_Tafel_unten_low_101
001,273.62,0.02199999999999136,SM_Blackboard_Tafel_unten_low_101,CartoonTeacher
001,274.106,0.021000000000015007,CartoonTeacher,SM_Blackboard_Tafel_unten_low_101
001,274.24,0.02199999999999136,SM_Blackboard_Tafel_unten_low_101,CartoonTeacher
001,274.396,0.15699999999998226,CartoonTeacher,Screen_95
001,274.598,0.02199999999999136,Screen_95,S16_C
001,274.62,0.021000000000015007,S16_C,Screen_95
001,274.641,0.022999999999967713,Screen_95,SM_Blackboard_Tafel_unten_low_101
001,274.664,0.021000000000015007,SM_Blackboard_Tafel_unten_low_101,SM_Blackboard_Schiene_low_99
001,274.685,0.023000000000024556,SM_Blackboard_Schiene_low_99,SM_Blackboard_Tafel_unten_low_101
001,274.73,0.01999999999998181,SM_Blackboard_Tafel_unten_low_101,CartoonTeacher
001,274.994,0.02199999999999136,CartoonTeacher,SM_Blackboard_Tafel_unten_low_101
001,275.016,0.022999999999967713,SM_Blackboard_Tafel_unten_low_101,SM_Blackboard_Schiene_low_99
001,275.039,0.021000000000015007,SM_Blackboard_Schiene_low_99,SM_Blackboard_Tafel_unten_low_101
001,275.06,0.021000000000015007,SM_Blackboard_Tafel_unten_low_101,CartoonTeacher
001,275.26,0.02199999999999136,CartoonTeacher,SM_Blackboard_Tafel_unten_low_101
001,275.327,0.021000000000015007,SM_Blackboard_Tafel_unten_low_101,SM_Blackboard_Schiene_low_99
001,275.348,0.022999999999967713,SM_Blackboard_Schiene_low_99,SM_Blackboard_Tafel_unten_low_101
001,275.505,0.023000000000024556,SM_Blackboard_Tafel_unten_low_101,CartoonTeacher
001,275.76,0.03400000000004866,CartoonTeacher,FrontWall
001,275.827,0.03300000000001546,FrontWall,CartoonTeacher
001,276.759,0.022999999999967713,CartoonTeacher,Screen_95
001,276.96,0.024000000000057753,Screen_95,CartoonTeacher
001,277.251,0.13400000000001455,CartoonTeacher,FrontWall
001,277.428,0.02199999999999136,FrontWall,SM_Blackboard_Schiene_low_99
001,277.45,0.021000000000015007,SM_Blackboard_Schiene_low_99,SM_Blackboard_Tafel_unten_low_101
001,277.825,0.02199999999999136,SM_Blackboard_Tafel_unten_low_101,FrontWall
001,278.185,0.023000000000024556,FrontWall,S14_C
001,278.60200000000003,0.022999999999967713,S14_C,leftwall_5
001,278.648,0.021000000000015007,leftwall_5,S14_C
001,278.66900000000004,0.022999999999967713,S14_C,leftwall_5
001,278.715,0.021000000000015007,leftwall_5,S14_C
001,278.78,0.022000000000048203,S14_C,leftwall_5
001,278.825,0.1349999999999909,leftwall_5,FrontWall
001,278.96,0.023000000000024556,FrontWall,CartoonTeacher
001,278.983,0.022999999999967713,CartoonTeacher,Screen_95
001,279.648,0.1099999999999568,Screen_95,FrontWall
001,279.758,0.02199999999999136,FrontWall,Screen_95
001,280.361,0.06499999999999773,Screen_95,CartoonTeacher
001,280.579,0.02199999999999136,CartoonTeacher,Screen_95
001,280.624,0.02199999999999136,Screen_95,CartoonTeacher
001,280.913,0.021000000000015007,CartoonTeacher,Screen_95
001,281.42400000000004,0.03299999999995862,Screen_95,FrontWall
001,281.991,0.03300000000001546,FrontWall,CartoonTeacher
001,282.024,0.03300000000001546,CartoonTeacher,FrontWall
001,282.057,0.022999999999967713,FrontWall,CartoonTeacher
001,282.08,0.021000000000015007,CartoonTeacher,FrontWall
001,282.28,0.022000000000048203,FrontWall,CartoonTeacher
001,282.458,0.022999999999967713,CartoonTeacher,FrontWall
001,282.481,0.02199999999999136,FrontWall,CartoonTeacher
001,282.569,0.022999999999967713,CartoonTeacher,FrontWall
001,282.592,0.022000000000048203,FrontWall,CartoonTeacher
001,282.61400000000003,0.11099999999999,CartoonTeacher,FrontWall
001,285.121,0.03300000000001546,FrontWall,CartoonTeacher
001,285.154,0.033999999999991815,CartoonTeacher,FrontWall
001,285.454,0.09100000000000819,FrontWall,CartoonTeacher
001,285.567,0.02199999999999136,CartoonTeacher,FrontWall
001,286.23900000000003,0.10599999999999454,FrontWall,Screen_95
001,286.611,0.09899999999998954,Screen_95,CartoonTeacher
001,286.944,0.033999999999991815,CartoonTeacher,SM_Blackboard_Tafel_unten_low_101
001,286.978,0.031999999999982265,SM_Blackboard_Tafel_unten_low_101,S14_C
001,287.01,0.03400000000004866,S14_C,leftwall_5
001,287.04400000000004,0.022999999999967713,leftwall_5,S14_C
001,287.089,0.025000000000034106,S14_C,leftwall_5
001,287.132,0.02199999999999136,leftwall_5,S14_C
001,287.154,0.02199999999999136,S14_C,leftwall_5
001,287.199,0.022999999999967713,leftwall_5,S14_C
001,287.737,0.09099999999995134,S14_C,FrontWall
001,287.828,0.023000000000024556,FrontWall,SM_Blackboard_Schiene_low_99
001,287.851,0.02199999999999136,SM_Blackboard_Schiene_low_99,Screen_95
001,288.11,0.02199999999999136,Screen_95,FrontWall
001,288.221,0.1349999999999909,FrontWall,table12
001,288.356,0.02199999999999136,table12,S14_C
001,288.378,0.021000000000015007,S14_C,S13_C
001,288.399,0.02199999999999136,S13_C,S14_C
001,288.762,0.025000000000034106,S14_C,leftwall_5
001,288.78700000000003,0.018999999999948614,leftwall_5,S14_C
001,289.579,0.08800000000002228,S14_C,leftwall_5
001,289.76,0.01999999999998181,leftwall_5,FrontWall
001,289.827,0.01999999999998181,FrontWall,S14_C
001,289.847,0.023000000000024556,S14_C,leftwall_5
001,289.89,0.023000000000024556,leftwall_5,S14_C
001,291.241,0.11200000000002319,S14_C,FloorFront
001,291.353,0.022999999999967713,FloorFront,FrontWall
001,291.376,0.021000000000015007,FrontWall,CartoonTeacher
001,291.397,0.022000000000048203,CartoonTeacher,FrontWall
001,291.41900000000004,0.021999999999934516,FrontWall,Screen_95
001,292.475,0.033999999999991815,Screen_95,CartoonTeacher
001,292.509,0.031999999999982265,CartoonTeacher,Screen_95
001,292.541,0.023000000000024556,Screen_95,CartoonTeacher
001,292.63,0.02400000000000091,CartoonTeacher,Screen_95
001,294.485,0.022999999999967713,Screen_95,CartoonTeacher
001,294.86400000000003,0.02199999999999136,CartoonTeacher,Screen_95
001,294.886,0.02199999999999136,Screen_95,CartoonTeacher
001,295.022,0.022000000000048203,CartoonTeacher,Screen_95
001,295.04400000000004,0.021999999999934516,Screen_95,CartoonTeacher
001,295.454,0.15800000000001546,CartoonTeacher,FrontWall
001,295.612,0.020999999999958163,FrontWall,leftwall_5
001,295.678,0.023000000000024556,leftwall_5,S14_C
001,295.701,0.02199999999999136,S14_C,leftwall_5
001,295.745,0.022999999999967713,leftwall_5,S14_C
